country,region,year,gini,region_un,region_un_sub,region_wb,eu,oecd,incomegroup,gdp,population
United Kingdom,GBR,1969,36.33,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,20049,55367948
United Kingdom,GBR,1969,31.62,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,20049,55367948
United Kingdom,GBR,1969,29.67,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,20049,55367948
United Kingdom,GBR,1969,33.73,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,20049,55367948
United Kingdom,GBR,1969,33.67,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,20049,55367948
United Kingdom,GBR,1969,25.66,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,20049,55367948
United Kingdom,GBR,1969,25.2,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,20049,55367948
United Kingdom,GBR,1969,33.8,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,20049,55367948
United Kingdom,GBR,1970,25.91,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,20457,55573452
United Kingdom,GBR,1970,25.4,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,20457,55573452
United Kingdom,GBR,1970,33.9,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,20457,55573452
United Kingdom,GBR,1971,26.63,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,20788,55748536
United Kingdom,GBR,1971,26.2,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,20788,55748536
United Kingdom,GBR,1971,34.7,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,20788,55748536
United Kingdom,GBR,1972,26.93,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,21458,55892412
United Kingdom,GBR,1972,26.5,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,21458,55892412
United Kingdom,GBR,1972,33.7,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,21458,55892412
United Kingdom,GBR,1973,25.86,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,22848,56006288
United Kingdom,GBR,1973,25.4,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,22848,56006288
United Kingdom,GBR,1973,31.8,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,22848,56006288
United Kingdom,GBR,1973,35,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,22848,56006288
United Kingdom,GBR,1974,30.01,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,22532,56092060
United Kingdom,GBR,1974,26.84,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,22532,56092060
United Kingdom,GBR,1974,32.7,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,22532,56092060
United Kingdom,GBR,1974,32.64,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,22532,56092060
United Kingdom,GBR,1974,29.51,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,22532,56092060
United Kingdom,GBR,1974,34.99,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,22532,56092060
United Kingdom,GBR,1974,29.98,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,22532,56092060
United Kingdom,GBR,1974,25.11,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,22532,56092060
United Kingdom,GBR,1974,24.5,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,22532,56092060
United Kingdom,GBR,1974,35.2,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,22532,56092060
United Kingdom,GBR,1975,26.9,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,22510,56152324
United Kingdom,GBR,1975,37.8,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,22510,56152324
United Kingdom,GBR,1975,24.3,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,22510,56152324
United Kingdom,GBR,1975,23.8,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,22510,56152324
United Kingdom,GBR,1975,37.6,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,22510,56152324
United Kingdom,GBR,1976,24.26,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,23019,56188348
United Kingdom,GBR,1976,23.7,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,23019,56188348
United Kingdom,GBR,1976,33.9,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,23019,56188348
United Kingdom,GBR,1977,23.95,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,23530,56203596
United Kingdom,GBR,1977,23.4,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,23530,56203596
United Kingdom,GBR,1978,23.96,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,24374,56205912
United Kingdom,GBR,1978,23.4,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,24374,56205912
United Kingdom,GBR,1979,28.6,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,25018,56205084
United Kingdom,GBR,1979,25.97,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,25018,56205084
United Kingdom,GBR,1979,26.71,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,25018,56205084
United Kingdom,GBR,1979,33.53,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,25018,56205084
United Kingdom,GBR,1979,31.47,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,25018,56205084
United Kingdom,GBR,1979,28.91,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,25018,56205084
United Kingdom,GBR,1979,29.53,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,25018,56205084
United Kingdom,GBR,1979,36.21,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,25018,56205084
United Kingdom,GBR,1979,28.43,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,25018,56205084
United Kingdom,GBR,1979,30.4,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,25018,56205084
United Kingdom,GBR,1979,25.31,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,25018,56205084
United Kingdom,GBR,1979,24.8,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,25018,56205084
United Kingdom,GBR,1979,25.1,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,25018,56205084
United Kingdom,GBR,1979,26.7,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,25018,56205084
United Kingdom,GBR,1979,31,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,25018,56205084
United Kingdom,GBR,1980,25.75,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,24569,56209164
United Kingdom,GBR,1980,25.3,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,24569,56209164
United Kingdom,GBR,1981,26.33,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,24220,56220740
United Kingdom,GBR,1981,25.8,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,24220,56220740
United Kingdom,GBR,1982,26.12,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,24615,56241408
United Kingdom,GBR,1982,25.7,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,24615,56241408
United Kingdom,GBR,1983,26.78,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,25468,56276788
United Kingdom,GBR,1983,26.3,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,25468,56276788
United Kingdom,GBR,1984,27,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,26068,56332904
United Kingdom,GBR,1984,26.5,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,26068,56332904
United Kingdom,GBR,1985,30.9,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,26914,56413556
United Kingdom,GBR,1985,46.9,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,26914,56413556
United Kingdom,GBR,1985,28.2,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,26914,56413556
United Kingdom,GBR,1985,27.8,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,26914,56413556
United Kingdom,GBR,1986,32.62,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,28010,56522504
United Kingdom,GBR,1986,29.8,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,28010,56522504
United Kingdom,GBR,1986,30.39,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,28010,56522504
United Kingdom,GBR,1986,35.45,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,28010,56522504
United Kingdom,GBR,1986,35.94,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,28010,56522504
United Kingdom,GBR,1986,33.61,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,28010,56522504
United Kingdom,GBR,1986,34.09,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,28010,56522504
United Kingdom,GBR,1986,39.22,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,28010,56522504
United Kingdom,GBR,1986,33.87,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,28010,56522504
United Kingdom,GBR,1986,31.62,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,28010,56522504
United Kingdom,GBR,1986,32.35,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,28010,56522504
United Kingdom,GBR,1986,38.23,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,28010,56522504
United Kingdom,GBR,1986,31.89,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,28010,56522504
United Kingdom,GBR,1986,34,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,28010,56522504
United Kingdom,GBR,1986,29.1,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,28010,56522504
United Kingdom,GBR,1986,28.5,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,28010,56522504
United Kingdom,GBR,1986,30.4,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,28010,56522504
United Kingdom,GBR,1986,48.8,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,28010,56522504
United Kingdom,GBR,1987,30.5,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,29247,56658260
United Kingdom,GBR,1987,30.1,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,29247,56658260
United Kingdom,GBR,1988,32.26,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,30609,56812752
United Kingdom,GBR,1988,31.8,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,30609,56812752
United Kingdom,GBR,1988,29.1,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,30609,56812752
United Kingdom,GBR,1989,32.68,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,31187,56974288
United Kingdom,GBR,1989,32.2,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,31187,56974288
United Kingdom,GBR,1990,35.5,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,31217,57134380
United Kingdom,GBR,1990,49,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,31217,57134380
United Kingdom,GBR,1990,33.91,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,31217,57134380
United Kingdom,GBR,1990,33.6,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,31217,57134380
United Kingdom,GBR,1991,36.14,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,30778,57290792
United Kingdom,GBR,1991,33.5,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,30778,57290792
United Kingdom,GBR,1991,34.02,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,30778,57290792
United Kingdom,GBR,1991,38.88,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,30778,57290792
United Kingdom,GBR,1991,38.96,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,30778,57290792
United Kingdom,GBR,1991,36.69,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,30778,57290792
United Kingdom,GBR,1991,37.13,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,30778,57290792
United Kingdom,GBR,1991,41.89,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,30778,57290792
United Kingdom,GBR,1991,37.57,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,30778,57290792
United Kingdom,GBR,1991,35.62,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,30778,57290792
United Kingdom,GBR,1991,36.06,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,30778,57290792
United Kingdom,GBR,1991,41.83,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,30778,57290792
United Kingdom,GBR,1991,35.93,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,30778,57290792
United Kingdom,GBR,1991,34.08,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,30778,57290792
United Kingdom,GBR,1991,33.7,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,30778,57290792
United Kingdom,GBR,1992,34.03,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,30818,57446040
United Kingdom,GBR,1992,33.9,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,30818,57446040
United Kingdom,GBR,1993,33.8,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,31509,57602276
United Kingdom,GBR,1994,33.7,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,32638,57763384
United Kingdom,GBR,1994,50.7,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,32638,57763384
United Kingdom,GBR,1994,35.98,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,32638,57763384
United Kingdom,GBR,1994,33.97,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,32638,57763384
United Kingdom,GBR,1994,32.9,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,32638,57763384
United Kingdom,GBR,1995,36.04,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1995,33.72,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1995,34.21,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1995,39.05,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1995,38.92,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1995,36.95,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1995,37.36,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1995,42.22,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1995,32,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1995,35.28,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1995,31.91,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1995,32.27,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1995,34.31,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1995,35.43,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1995,31.25,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1995,31.44,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1995,32.52,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1995,38.92,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1995,35.9,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1995,36.12,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1995,38.19,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1995,38.22,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1995,34.29,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1995,34.31,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1995,35.71,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1995,35.52,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1995,33.25,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1995,33,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,33376,57932448
United Kingdom,GBR,1996,35.58,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,34099,58113556
United Kingdom,GBR,1996,33.31,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,34099,58113556
United Kingdom,GBR,1996,33.75,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,34099,58113556
United Kingdom,GBR,1996,38.71,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,34099,58113556
United Kingdom,GBR,1996,38.91,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,34099,58113556
United Kingdom,GBR,1996,37.11,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,34099,58113556
United Kingdom,GBR,1996,37.46,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,34099,58113556
United Kingdom,GBR,1996,42.37,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,34099,58113556
United Kingdom,GBR,1996,32,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,34099,58113556
United Kingdom,GBR,1996,36.42,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,34099,58113556
United Kingdom,GBR,1996,33.41,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,34099,58113556
United Kingdom,GBR,1996,33.61,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,34099,58113556
United Kingdom,GBR,1996,35.93,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,34099,58113556
United Kingdom,GBR,1996,36.39,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,34099,58113556
United Kingdom,GBR,1996,32.63,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,34099,58113556
United Kingdom,GBR,1996,32.45,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,34099,58113556
United Kingdom,GBR,1996,33.81,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,34099,58113556
United Kingdom,GBR,1996,34.78,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,34099,58113556
United Kingdom,GBR,1996,31.4,Europe,Northern Europe,Europe and Central Asia,Non-EU,OECD,High income,34099,58113556
